user.state.subs,binari.engaged,total.user.time.played.week.journey,periodicity,daytime.listened,total.user.skipped.week.journey,v1.perc.listened,artists.playlists.perc.listened,charts.perc.listened,content.lens.perc.listened,now.series.perc.listened,offline.playlists.perc.listened,online.playlist.perc.listened,playlists.perc.listened,promo.perc.listened,radio.perc.listened,recently.played.perc.listened,search.perc.listened,unknown.perc.listened,total.user.ratio.success.search.play.after30.sec,total.avg.time.background.week.journey,total.avg.time.foreground.week.journey,total.unique.playlists.played.week.journey,total.user.created.week.journey,total.user.trackadded.week.journey,total.user.ratio.skipped.week.journey,total.user.ratio.saved.week.journey,total.user.ratio.added.week.journey,songs.per.playlist.ratio
53,Yes,10277.2,0.73,Day,10.833,0,0,90.12,0,43.629,37.75,10.95,25.4,25.314,28.271,23.9,0,0,0,11892.455,641.091,2.6,0,2,14.217,14.436,2.625,0
23,No,943.5,0.478,Night,0,0,0,0,0,22.6,0,0,25.8,3.2,0,0,74.2,0,200,893,353,3.5,0,0,0,0,0,0
53,Yes,3324,1.742,Day,4.667,0,0,0,22.85,100,51.575,77.825,0,51.7,87.5,0,100,0,0,34927.286,511.444,2,0,0,17.469,22.46,0,0
53,Yes,19497.833,0.348,Day,0,0,0,0,0,0,0,0,78.8,1.75,6.7,88.562,15.3,0,100,13130.417,13354.167,1.25,1,1,0,0,1.076,1
23,No,12177.636,0.23,Day,126.636,0,18.5,0,0,4.9,91.627,0,0.8,0,0,54.8,4.333,0,3.6,27345,574.455,21.455,0,0,74.532,47.673,0,0
23,Yes,20213.9,0.504,Day,75.1,0,22.943,0,8.3,57.562,0,0,32.525,24.825,2.3,4.3,12.989,0,73.1,92966.8,1867.4,13.4,0,0,40.551,0,0,0
53,Yes,705,1.08,Day,5.667,0,42.467,4.8,0,9.5,0,40.5,75,53.55,23.8,0,11.9,0,60,900.5,342.75,3.5,2,10,23.129,0,40.816,5
53,No,12154.375,0.556,Day,28.75,0,65.357,10.3,36.5,17.5,0,0,13.2,8.15,22.975,0,33.2,0,71.4,48855.375,205.125,10.25,0,0,32.532,0,0,0
53,Yes,23848.667,0.227,Early,13.5,0,0,0,4.467,0,0,53.185,0,0,55.519,6.9,0,0,0,340789.333,560.583,6.5,1,47.333,10.418,34.469,36.527,47.333
53,No,537.2,6.733,Night,6.5,0,0,23.6,0,100,0,0,77.8,100,0,0,0,75,12.5,161.667,410.4,1.6,0,0,81.25,0,0,0
23,No,19870,0.14,Early,6,0,15,0,0,3.9,17.6,0,3.9,36.6,0,15.7,7.2,0,25,65111,2554,9,0,0,3.922,8.497,0,0
53,Yes,1293.2,1.197,Day,6,0,24.667,0,0,19.9,100,0,9.9,71.12,0.8,0,0,0,100,1387,662.5,4.8,1,1,8.108,1.351,1.351,1
53,Yes,7022.875,1.033,Day,28.667,0,4.5,38.6,9.15,35.4,0,69.388,41,0,100,54.633,15.2,0,0,8216.222,415,2,0,14,51.19,0,25,0
23,Yes,31004.6,1.762,Day,9,0,50,0,45.45,50.133,0,0,36.225,0,32.6,31.2,0,0,0,68397.6,706.333,2.4,0,0,6.383,0,0,0
23,Yes,18070.667,0.379,Day,55.636,0,53.688,0,13.75,7.775,0,0,67.221,16.925,12.6,0,7.633,0,50,16613.75,780.417,4.5,0,0,40.635,0,0,0
55,No,1834.25,1.309,Day,18,0,23.9,0,0,0,86.575,0,0,0,0,0,19.4,0,6.7,6194.75,1531,1.75,0,0,61.017,64.407,0,0
55,Yes,2763.333,4.096,Early,0,0,9.1,0,46.633,0,0,0,0,18.2,0,82.4,50.133,0,36.4,59543.5,222.667,4.667,0,0,0,0,0,0
53,No,5848,0.447,Day,69,0,0,0,0,0,0,85.1,0,0,0,59.6,0,0,0,4656,282.2,1.25,0,5,78.632,0,5.698,0
23,No,11950,0.131,Late night,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,14687,354,4,0,0,0,0,0,0
55,No,6619,0.329,Early,92.714,0,17.817,0,0,32.317,0,0,31.68,20.02,23.483,0,0,0,0,31628.571,8232.571,6.714,0,0,79.632,0,0,0
53,No,18344.571,1.366,Night,27.714,0,35.9,20.567,0,0,0,0,8.95,33.275,0,24.3,53.1,0,71.7,31677.714,2013.571,11.857,0,0,21.652,0,0,0
53,No,8359.571,0.195,Night,193,0,3.367,2.6,16.95,22.467,45.767,0,27.68,2.133,55.4,8.08,9.225,0,52.6,19689.143,5036.571,21.286,0,0,69.105,3.223,0,0
55,No,5700,1.384,Day,0,0,55.733,0,0,52.2,6.2,0,64.633,4.5,12.3,39,50.883,0,12.5,91911.111,650,2.889,0,0,0,3,0,0
53,No,1507,0.302,Early,7,0,0,0,0,0,100,0,0,0,0,0,0,0,0,2116,160,1,0,0,58.333,0,0,0
53,Yes,938.667,6.177,Early,19.5,0,0,0,0,56.25,0,0,0,0,0,0,93.75,0,20,2468.5,94.5,1.333,0,0,106.364,0,0,0
53,Yes,1094.5,12.452,Day,11,0,63.05,0,0,0,0,0,0,0,0,0,73.9,0,100,22897,293.333,2,0,0,88,8,0,0
53,Yes,24817.125,0.275,Day,123.625,0,0,8.45,0,2.6,96.064,0,0,0.4,1.5,5.65,4.35,0,20,78949.6,919.1,13.625,0,0,51.78,7.539,0,0
23,No,2294.833,3.032,Day,7.5,0,12.5,0,0,68.75,0,0,100,81.25,0,0,25,0,50,1773.167,818.375,2.167,1,1,43.269,5.769,5.769,1
23,Yes,6010.818,0.443,Late night,71.273,0,13.1,26.038,21.267,25.64,8.5,33.278,24.77,21.186,9.9,14.067,16.76,0,134.5,78433.182,813,7.727,2.5,10,66.441,1.864,9.322,8
23,No,64,0,Early,0,0,0,0,0,0,0,0,0,0,0,0,100,0,20,0,198,1,0,0,0,0,0,0
23,Yes,36907.167,0.153,Day,312.417,0,3.763,8.3,4.875,8.6,56.927,3.3,14.14,3.511,17.75,8.644,11.533,0,56.1,50399.167,2460.083,27,0,0,69.84,1.639,0,0
23,Yes,1284,0,Day,0,0,0,0,40,80,0,0,0,0,0,0,0,0,0,862,164,1,0,0,0,0,0,0
23,Yes,6467.273,0.773,Day,25,0,46.471,44.173,0,40.192,0,0,18.1,12,0,0,0,0,100,12918.364,317.6,3.273,0,0,39.913,0,0,0
23,No,3356.2,0.505,Day,115,0,100,5,0,4.75,37.9,0,1.8,8.9,68.033,0,9.55,0,123.1,6349.6,1625.2,11.4,0,0,106.481,21.296,0,0
23,Yes,4233.5,0.479,Night,19,0,0,0,0,2.4,0,0,0,0,13.3,0,92.15,0,40.9,2937.5,960,4.5,0,0,41.758,0,0,0
23,No,1596.667,1.368,Day,0,0,33.3,0,0,16.7,0,0,75,100,0,0,0,0,0,1715.667,631.667,1.667,0,0,0,0,0,0
23,No,7336.143,0.446,Day,14.429,0,4.95,0,29,0,0,70.086,20.3,12.8,23.55,0,23.333,0,107.7,16811.429,1757.571,10.714,1,9.25,19.843,0,12.721,18.5
23,No,13853.5,0.322,Day,2,0,0,0,0,71,0,0,51.65,25.7,0,0,0,0,0,93010,1829.5,3.5,0,0,3.03,0,0,0
23,Yes,1815.5,0.97,Day,0,0,0,0,61.175,0,0,0,54.5,46.1,4.2,20.8,37.5,0,0,2027,40,1,0,0,0,0,0,0
23,Yes,10653.556,1.134,Night,7.2,0,47.4,0,33.3,0,19.5,97.562,7,3.5,0,0,8.8,0,50,35877.375,1291.778,2.444,0,31,12.366,29.198,53.244,0
23,Yes,4027.667,6.654,Day,16,0,1.1,0,0,78.4,0,0,46.2,17.6,0,0,0,0,0,3777.5,881,4.667,0,0,44.86,0,0,0
85,Yes,5383.625,0.633,Day,12.833,0,12.94,15.6,12.75,13.2,69.131,0,4.1,5.717,0,13.233,20.125,0,56.5,8137,3107.125,6,0,0,17.793,6.932,0,0
23,No,7489.2,2.578,Day,30.6,0,6.7,0,0,0,0,0,78.8,29.8,0,0,59.3,0,162.5,5659.4,3791.6,3.4,0,0,48.418,0,0,0
23,No,5922,1.527,Day,2.5,0,0,0,0,68.8,0,0,30.55,9.5,4,0,0,0,0,4092,815,6,0,0,6.466,0,0,0
23,No,11820.4,0.388,Day,217.2,0,0.9,0,74.667,68.933,0,0,16,14.95,0,0,6.4,0,50,51875,1519.8,13.2,0,0,78.186,0,0,0
23,No,42,0,Day,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,22,885,1,1,1,0,0,100,1
23,Yes,4148.5,0.749,Day,2.5,0,0,0,0,100,0,0,0,0,0,0,0,0,0,4718.5,267.333,1.5,0,0,10.638,0,0,0
23,Yes,19799.25,0.166,Early,67.833,0,4.367,5.562,15.133,12.62,34.114,35.194,10.409,4.062,2.8,6.84,5.845,0,22.6,21193.417,6177.667,12.167,2.333,11.889,24.518,1.852,4.297,15.286
23,Yes,6227.125,1.358,Day,6,0,31.9,0,79.883,41.95,0,0,41.975,60.35,26.7,2.9,27.45,0,0,11247.778,508.5,4.25,0,0,13.636,2.273,0,0
23,Yes,644.571,4.815,Day,12.667,0,38.9,0,0,0,0,76.667,0,20,26.7,62.05,8.1,0,22.9,1874.25,610.714,3.857,0,4.25,86.928,6.863,29.167,0
23,No,6226,0.469,Day,10,0,33.3,0,0,0,0,6.35,0,2.4,75.75,0,0,0,0,90056.333,685.333,4.5,0,0,25.641,0,0,0
23,No,11628.5,0.353,Early,19.5,0,0,0,0,0,26.2,0,47.7,0,0,63.1,0,0,0,685,64,2.5,0,0,27.273,0,0,0
23,No,826.75,5.434,Day,2,0,0,0,72,0,100,0,56,44,0,0,0,0,0,3232.667,273.333,1.75,0,0,15.094,7.547,0,0
23,No,5005,0.707,Day,27,0,0,0,0,0,0,100,0,0,0,0,0,0,0,1557.333,1008,1,0,0,54.545,0,0,0
23,Yes,7455.182,0.399,Night,77.286,0,17.1,8.167,24.075,8.45,54.25,0,25.664,2.025,34.48,8.05,3.56,0,24,24381.364,2408,10.636,0,0,44.44,15.909,0,0
85,No,4572.5,2.486,Day,3,0,6.2,2.3,0,91.533,0,0,2.22,27.25,0,9.9,0,0,0,10739,806,2.5,0,0,7.5,0,0,0
23,No,4324,1.256,Night,103,0,0,0,0,52.25,0,0,0.9,0,0,0,94.6,0,106.3,5989,2367.5,7,0,0,89.177,0,0,0
53,No,9907.333,0.543,Day,7.5,0,66.15,37.6,2.2,0,0,0,8.8,0,0,5.4,67.4,0,120,49182,559.75,3.333,0,0,11.421,0,0,0
23,Yes,302,9.103,Day,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,3.5,7,1.333,0,0,0,0,0,0
23,No,8712.8,0.486,Day,165,0,0.4,0,0.6,0.2,92.6,0,17.35,0,0,0.4,0,0,0,8614.2,525.6,13.2,0,0,79.403,9.625,0,0
23,Yes,1578.667,10.541,Day,1,0,100,0,0,0,0,0,0,0,0,0,100,0,0,1330.333,19.5,1,0,0,15.789,63.158,0,0
23,No,2566.667,0.757,Day,41.333,0,6.3,0,0,100,9.7,0,20.3,62.5,18.4,0,36.6,0,50,1228.333,966,4.333,0,0,64.921,17.277,0,0
23,Yes,6267.667,3.151,Night,4.5,0,0.6,0,4.2,0,0,0,88.85,17.5,0,0,0,0,0,21034,1358,2.333,2,1,6.888,44.388,1.531,0.5
23,No,2966.25,1.803,Day,3,0,100,0,14.3,42.9,0,0,0,80.967,0,0,0,0,0,3431,238.25,1.5,0,0,19.355,0,0,0
23,No,21904.333,0.193,Day,29.167,0,0,0.2,0.5,0.7,97.783,3.1,0,0,0,0,1.9,0,12.2,30445.857,2356.857,6.833,0,6.75,16.432,9.718,3.803,0
23,No,2675.143,1.308,Day,5,0,0,0,8.467,0,84.5,32.367,6.7,4.95,50,3.8,0,0,0,12952.5,1397.25,2.857,1,26,12.59,32.104,65.468,26
23,Yes,4927.5,2.984,Day,55.75,0,2.8,0,50.633,51.2,0,0,14.175,40.083,0,0,59.4,0,72.7,4225.6,876.5,6,0,0,65.396,0,0,0
23,No,10751,1.046,Day,3,0,0,22,0,35,0,20,64,2,2,20,0,0,0,24788,4079,4.5,3.5,18,5.217,0,31.304,5.143
23,No,6163,0.599,Day,40.5,0,0,0,0,0,0,0,68.25,63.5,0,0,0,0,0,4766.5,349,2.5,0,0,54,0,0,0
23,No,3842.6,0.425,Day,100.75,0,0,0,0,0,76.4,0,0,0,47.2,0,0,0,0,10594.4,975,3.2,0,0,89.635,11.744,0,0
23,No,9520,0.421,Night,1,0,56,0,0,0,0,0,26,4,0,14,0,0,0,1348,607.333,5,0,0,2,0,0,0
23,No,1009,0.243,Day,12,0,0,0,0,61.1,0,0,22.2,0,0,0,16.7,0,100,51,493,4,0,0,66.667,0,0,0
23,Yes,4878.167,3.121,Day,2,0,0,54.833,54.75,81.55,0,0,100,66.6,0,0,0,0,50,23409.2,1412.6,2,0,0,6.522,0,0,0
23,Yes,314,0,Early,0,0,0,0,0,0,16.7,0,33.3,0,0,0,50,0,400,473,440,3,0,0,0,133.333,0,0
23,No,3996.333,1.408,Day,7,0,0,0,0,0,0,0,88.133,17.8,0,0,0,0,0,35083.8,310.833,2.333,0,0,27.273,66.234,0,0
23,No,43889,0.111,Night,128,0,0,2.2,1,42.9,20.4,0,12.3,2.5,0,16.5,2.2,0,33.3,30864,10312,68,0,0,31.527,10.345,0,0
53,Yes,4425.5,0.362,Day,27,0,0,0,72.35,16.8,0,0,36.9,1.7,0,0,0,0,0,5251.5,2444,11.5,0,0,28.421,0,0,0
23,Yes,10134,0.696,Day,4,0,40.38,0,18.85,30.975,0,0,32.95,22.622,0,0,33.729,0,56,25816.333,988.25,5.417,0,0,7.24,0,0,0
23,No,1408.2,0.742,Late night,17.8,0,0,0,0,11.6,91.82,0,11.1,0,0,0,3.3,0,16.7,4790,922.6,1.8,0,0,48.901,50.366,0,0
53,Yes,167.5,5.97,Day,16,0,0,0,100,4.5,0,0,0,0,95.5,0,0,0,0,23,370,1.5,0,0,139.13,0,0,0
23,Yes,3649,1.166,Day,7.5,0,0,0,55.52,9.1,0,0,21.4,4,0,27.3,53.533,0,30,66358,319.833,3.2,0,0,29.762,0,0,0
23,No,7184,1.927,Early,11,0,20.325,1,33.3,2.1,0,1,64.5,18.2,0,5.2,0,0,33.3,6199,2482.4,9.5,0,1,23.529,0,2.139,0
23,No,162,0,Night,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,668,380,1,0,0,0,0,0,0
85,No,893,0,Day,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1638,380,3,0,0,0,0,0,0
23,Yes,345.5,1.573,Day,9,0,0,0,100,0,0,0,0,0,0,0,0,0,0,628,936.5,2.5,0,0,66.667,0,0,0
23,Yes,1425.5,3.3,Day,6,0,0,0,0,40,0,0,0,80,0,0,0,0,0,1913.5,366,1.5,0,0,63.158,0,0,0
23,No,7182.667,1.069,Early,3,0,0,0,25,0,0,0,95.35,75,0,0,9.3,0,0,6246.75,298.75,1.667,0,0,8.738,0,0,0
23,Yes,2376.857,1.952,Day,21.6,0,32.15,22.6,0,0.7,43.8,50.8,21,55.02,0,14.35,19.1,14.3,32.3,18179.25,538.714,4.286,1,8,67.2,0,24.889,8
23,No,14931.667,1.253,Day,45.833,0,6.2,11.7,5.1,28.3,0,0,80.567,12.25,0,0,0.9,0,0,77780.2,4985.4,3.833,0,0,39.455,0.861,0,0
53,Yes,2274.333,2.374,Day,5,0,20.85,0,26.7,75,0,0,25,6.65,60,0,29.15,0,100,24099.667,509.667,6.333,0,0,25.862,0,0,0
23,No,1280,0,Day,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,0,0,0,0,0,0
23,Yes,9854.286,0.445,Day,19.714,0,0,0,14.067,1.3,0,0,2.6,35.18,85,32.95,36.15,0,29.4,48586.571,9962.429,9,0,0,27.711,0,0,0
23,Yes,18542,1.074,Day,20.333,0,2.6,39.2,42.025,28.8,0,0.6,7.15,50.15,58.314,14.85,15.6,0,33.3,81311.375,6070.625,5.75,2,6,17.778,7.869,5.246,3
23,No,769,0,Day,14,0,0,0,0,100,0,0,0,0,0,0,0,0,0,1667.5,216,1,0,0,82.353,0,0,0
53,Yes,12857.25,1.115,Day,30.625,0,25.6,20.775,19.04,19.38,0,0,34.8,14.72,17.233,0,19.186,0,104.8,60851.5,1713.875,10.875,0,0,24.525,0,0,0
23,Yes,5896.4,0.542,Day,22.75,0,0,32.8,52.5,0,86.95,0,0.6,54.85,0,8.9,20.8,0,40,48545.6,819.167,2.4,0,0,26.149,151.724,0,0
53,No,1279,0,Day,137,0,0,1.2,90.5,0,0,0,0.6,4.7,2.4,0,0.6,0,300,6,1504,17,0,0,81.065,0,0,0
53,No,18945,1.695,Day,14,0,11.1,0,31.7,100,0,0,10.3,0,0,0,60.3,0,25,101115.5,4134,4,0,0,13.816,0.987,0,0
23,Yes,3860,0,Early,1,0,0,0,0,0,0,0,26.1,21.7,0,0,52.2,0,100,1878.5,534.5,4,4,9,4.348,0,39.13,2.25
23,No,6046.75,2.173,Day,15.667,0,50.35,0,0,49.367,0,12.5,30.9,25.7,0,18.2,0,0,0,12661.75,2023,9,0,1,28.746,0,1.835,0
23,No,3878.4,0.966,Night,20.667,0,10.133,1.6,2.2,16.4,0,2.8,42.98,0,0,10.9,72.867,0,115.1,4133.75,1015.167,13.6,1,106,22.08,0,113.248,106
23,Yes,3668.917,0.69,Day,3,0,20.7,0,22.45,27.1,81.7,30.867,50.8,5.9,0,21.6,32.95,0,83.3,57822.417,1977.5,2,0,19,6.936,455.491,43.931,0
53,Yes,10570.917,0.526,Day,20.143,0,26.133,0,8.85,1.6,0,0,69.264,38.264,0,0,37.3,0,10,9127.167,3087.417,3.167,0,0,29.622,0,0,0
23,No,118,0,Early,10,0,0,0,0,66.7,0,0,0,0,0,0,33.3,0,0,69,119,2,0,0,111.111,0,0,0
53,No,13043.875,0.717,Day,7.8,0,11.55,0,3.85,0,39.08,73.9,3.4,9.98,0,0,0,0,0,17142.556,1240,3.125,0,14.286,9.842,40.694,18.026,0
23,No,10669.75,0.352,Early,73,0,18.55,0,15.45,13.35,0,0,22.833,50.9,26.6,6.1,16.333,0,170.8,86175.667,12833.5,15.5,0,0,56.262,0,0,0
53,Yes,13296.8,0.969,Day,7.2,0,0,0,33.9,62.463,0,61.65,0,50.75,0,43.25,17.133,0,20,74696.667,171.111,2.4,0,10,9.524,0,13.228,0
53,Yes,2421.833,1.145,Night,1,0,77.65,53.6,0,64.05,0,0,10.7,40.8,0,0,100,0,0,1685,49.667,1.667,0,0,3.822,0,0,0
53,No,549,0.6,Early,18,0,0,7.7,0,0,0,0,3.8,69.2,0,0,19.2,0,16.7,272,119,6,0,0,69.231,0,0,0
55,No,868,0,Day,0,0,0,0,66.2,0,0,0,0,0,0,4.4,29.4,0,22.2,36,1133,6,0,1,0,20.588,1.471,0
53,No,7604.909,0.57,Day,19.2,0,13.325,0,0,54.425,0,0,28.3,15.05,9.5,13.475,23.557,0,85.3,16159.364,782.091,5.364,0,0,34.12,1.777,0,0
23,No,4946.6,0.833,Day,2,0,62.7,0,0,69.8,0,0,18.1,5.65,41.6,0,0,0,0,7260,1484.4,3.2,0,0,7.634,0,0,0
53,Yes,64082.25,0.154,Day,4.2,0,7.08,0,5.7,0,32.809,32.083,40.294,9.28,1.2,10.457,10.6,0,67.6,153450.333,3596.5,17.75,1,14.375,1.305,4.722,4.465,38.333
23,No,6931.667,0.436,Day,26.333,0,5.233,0,32.7,0,0,33.8,8.633,28.05,0,15.1,5.3,0,100,113930.75,697,5.667,0,1,43.407,0,1.648,0
53,Yes,1591.667,4.457,Day,4.5,0,0,11.3,31,13.35,40.425,5,30.675,32.05,53.5,25.35,10.3,0,30.8,62394.286,799.125,4.833,0,0,24.545,480,0,0
53,Yes,5095.9,0.77,Night,43.667,0,38.867,0,18.2,23.225,0,0,57.75,21.929,0,0,5.033,0,41.7,2625.444,1641.333,10.5,0,0,39.878,0,0,0
53,Yes,12010.909,0.793,Day,5.5,0,41.9,2.4,48.475,27.783,0,0,46.164,21.2,0,0,3.5,0,0,30905,1005.364,5.182,0,0,8.976,0,0,0
23,No,741,0,Night,21,0,20.8,0,0,0,0,0,0,0,79.2,0,0,0,0,866,543,6,0,0,87.5,0,0,0
53,Yes,3782.5,3.693,Day,6,0,68.267,0,0,0,0,0,100,0,100,95.2,0,0,0,13396.667,94.167,2.167,0,0,30.252,0,0,0
53,No,3665.5,1.004,Day,5,0,0,0,0,10.6,35.1,0,15.35,61.9,0,0,61.9,0,0,11264.5,730.4,3.25,0,0,22.727,0,0,0
23,Yes,818,0,Day,1,0,0,0,0,0,0,0,0,20,90,0,0,0,0,0,0,3,0,0,20,0,0,0
53,Yes,54806.5,0.144,Night,39.833,0,13.977,1.2,8.9,8.06,22.9,25.262,56.113,4.01,8.967,7.238,0.32,0,8.3,91964.25,4050.75,9.667,1,4,10.131,0,1.017,32
23,No,130,1.808,Day,6,0,0,0,0,25,0,0,0,100,0,25,50,0,0,83,354,2.5,0,0,133.333,0,0,0
53,Yes,3862.778,2.236,Early,0,0,36.267,0,90.8,54.55,0,0,77.833,0,0,0,0,0,0,1644.714,240,2.556,0,0,0,0,0,0
53,No,16793,0.892,Day,38.6,0,3.5,18.8,0,1,0,65.64,29.833,53,0,0,0,0,0,252884.333,1650.167,3.5,0,0,36.188,4.219,0,0
53,Yes,3521,0,Night,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,3241,628,1,0,0,0,0,0,0
53,Yes,3704.2,3.836,Day,9,0,66.4,0,0,100,0,0,91.7,1.1,0,0,41.6,0,100,36668.333,157.333,2,0,0,32.847,0,0,0
53,Yes,5184,1.388,Day,18.333,0,16.1,0,22.6,19.1,73.875,0,71.55,16.9,0,0,22.9,0,88.9,16236.375,388.125,4.375,4,8,29.392,12.826,12.826,4
53,No,4145.6,1.194,Day,13,0,0,0,0,0,88.5,82.3,0,0,0,0,0,0,0,78525.2,266.167,1.2,0,0,27.426,0,0,0
55,No,4120.6,0.509,Night,59.8,0,25.2,38.4,48.42,0,2.7,0,0,2.625,0,13.15,27.12,0,69.2,22551.667,1136.833,10.8,0,0,62.552,0,0,0
53,No,2536.667,0.223,Night,384.333,0,22.8,0,45.367,0,0,0,63.1,42.75,50.25,2.75,39.5,0,132.1,1504.8,3848.333,5,0,0,100.261,0,0,0
53,No,711.5,3.536,Day,0,0,40,0,75,0,0,60,0,25,0,0,0,0,0,351.5,1165.5,2.5,0,17,0,0,377.778,0
23,No,3296.5,2.346,Early,7.5,0,0,0,0,0,0,0,0,11.1,88.9,0,100,0,20,28629.5,982.5,4,0,0,27.778,0,0,0
53,Yes,7458.7,1.08,Early,19,0,35.775,0,0,77.7,0,0,12.15,1,0,0,24.85,0,100,6894.9,566.636,2.6,0,0,34.545,0,0,0
117,Yes,4284.75,2.312,Day,6.167,0,0,0,0,82.057,44.25,0,66.2,4.7,0,0,0,0,0,54791.222,464.444,2.125,1.5,1.5,23.381,85.308,5.687,1
117,Yes,3393.7,1.197,Day,45.4,0,5,67.908,31.4,29.117,0,0,6.8,8.117,20.467,0,12.8,0,16.7,14291.7,495.6,1.9,0,0,73.941,0,0,0
23,No,13155,0.268,Day,7,0,0,0,0,13.6,0,0,86.4,0,0,0,0,0,0,127509.5,11400,2,0,0,5,12.143,0,0
23,No,979.5,1.497,Night,2,0,76.3,19.3,0,2.2,0,34.375,23.233,14.3,0,0,39.2,0,87.5,408.6,443.8,6.5,1,6.5,7.547,0,24.528,13
23,Yes,5552.5,0.566,Early,10,0,32.75,20.8,0,37.05,0,0,16.7,0,0,0,22.9,0,20,4470,983,4.5,0,0,25.641,0,0,0
23,No,26525.714,0.306,Day,84.167,0,2.367,0,1.5,2.3,95.857,0,1.3,4.5,7.1,0,0.35,0,11.1,31212,1044.857,4.143,0,0,36.413,9.842,0,0
23,No,8296.5,0.9,Day,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,4337,139.667,1.5,0,0,0,0,0,0
23,Yes,1163.8,7.423,Day,0,0,100,0,0,66.7,0,0,77.767,0,0,0,100,0,0,46890.2,894.2,1.2,0,0,0,0,0,0
23,Yes,5436,0.299,Day,13,0,5.4,0,0,50,0,0,44.6,0,0,0,0,0,0,13897,709,4,0,0,23.214,0,0,0
23,No,1660.25,1.056,Day,13.25,0,16.3,0,33.1,4.7,0,0,8,38.3,76,0,0,0,66.7,32720,561.75,4,0,0,55.208,0,0,0
23,No,1471.5,4.793,Early,0,0,60,0,0,40,0,0,0,100,0,0,100,0,100,4866,254.667,1.75,0,0,0,0,0,0
23,No,1215,1.023,Day,5.5,0,22.6,0,0,77.4,0,0,60,20,0,0,20,0,100,1753.5,413,2.5,0,0,30.556,0,0,0
23,No,297,4.919,Night,11.5,0,0,0,0,0,0,0,100,0,0,0,100,0,0,226,254,1,0,0,109.524,0,0,0
23,Yes,647.111,1.513,Day,0,0,15.5,22.9,6.5,35.367,43.9,0,40.789,28.3,0,57.4,33.6,0,12.5,1905,1181.167,3.333,1.5,1,0,57.007,4.036,0.667
23,No,3460.5,7.203,Early,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,1,0,0,0,0,0,0
23,No,8178.429,1.053,Day,7,0,14.3,0,0,84.857,0,0,0,0,0,18.2,36.75,0,31.6,39605.75,412.375,2,0,0,13.96,0,0,0
23,No,12237.286,1.184,Day,19.333,0,0,0,0,50.7,0,0,0,21.15,84.343,0,11.8,0,76.9,98290.571,465.889,4.857,0,0,26.484,0,0,0
23,No,673.667,4.344,Late night,3,0,0,0,0,0,100,0,0,0,0,0,0,0,0,18071.667,337,1,0,0,15.254,20.339,0,0
23,Yes,8712.75,2.368,Day,21,0,0,0,0,0,0,0,62.4,78.333,2.6,0,100,0,0,8167.25,251.25,2.5,0,0,46.409,0,0,0
53,No,3940.5,1.651,Early,7.5,0,0,0,0,79.15,0,0,41.7,0,0,0,0,0,0,5834,175.5,1.5,0,0,23.81,0,0,0
23,No,729,0,Day,16,0,0,0,0,0,0,0,100,0,0,0,0,0,0,50,40,2,0,0,100,0,0,0
23,No,151,0,Night,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0
23,No,19985,0.191,Late night,14,0,8.1,0.9,0,2.7,0,0,0,0,88.3,0,0,0,50,2428,21181,5,0,0,12.613,0,0,0
23,Yes,13495.833,0.455,Day,33.833,0,47.333,0,1.4,41.18,0,0,45.6,30.867,0,0,21.2,0,50,63608.167,726.333,3.333,0,0,35.428,0,0,0
23,No,666,0,Day,3,0,0,0,14.3,0,0,0,57.1,0,0,0,28.6,0,0,0,525,5,0,0,42.857,114.286,0,0
23,Yes,14399.5,0.255,Day,92.583,0,4.729,8.48,11.367,7.783,59.369,0,14.122,14.2,7.414,17.355,7.725,1.9,38.2,17044.091,3243.818,15.75,2,2,41.179,40.03,0.89,1
23,Yes,4879.556,1.165,Day,0,0,0,4.2,39.6,4.2,95.192,0,2.1,0,0,0,12.5,0,0,22723.889,413.4,2.444,0,0,0,37.824,0,0
23,No,3251,0.348,Early,3,0,0,0,11.8,0,0,0,5.9,58.8,0,23.5,0,0,0,3823,876,6,0,0,8.824,0,0,0
23,No,2780.333,4.582,Day,1,0,0,47.2,0,13.9,0,0,100,69.45,0,0,0,0,0,485,2403,1.667,0,0,6.383,0,0,0
23,No,962,0,Night,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,770,1040,1,0,0,0,0,0,0
23,No,306.5,6.957,Early,0,0,0,0,0,100,0,0,77.8,22.2,0,0,0,0,0,363.5,126,2.5,0,0,0,0,0,0
23,No,4712.25,1.216,Day,5,0,0,0,52.4,0,0,0,0,84.9,0,100,55.15,0,16.7,13029.25,465.25,2.5,0,0,17.241,0,0,0
23,No,2419.875,2.164,Day,11.5,0,25,0,0,78.65,0,0,26.3,0,0,23.65,36.1,0,69.2,1494.714,643.286,5.5,0,0,51.111,0,0,0
